"","age_calBP","method","Temp"
"3335",37,"SA_max",0.02
"3336",36,"SA_max",0.43
"3337",35,"SA_max",0
"3338",34,"SA_max",-0.07
"3339",33,"SA_max",0.18
"3340",32,"SA_max",0.21
"3341",31,"SA_max",0.29
"3342",30,"SA_max",0.44
"3343",29,"SA_max",-0.01
"3344",28,"SA_max",0.21
"3345",27,"SA_max",0.12
"3346",26,"SA_max",0.12
"3347",25,"SA_max",0.54
"3348",24,"SA_max",0.32
"3349",23,"SA_max",0.28
"3350",22,"SA_max",0.19
"3351",21,"SA_max",0.13
"3352",20,"SA_max",0.41
"3353",19,"SA_max",0.48
"3354",18,"SA_max",0.71
"3355",17,"SA_max",0.42
"3356",16,"SA_max",0.12
"3357",15,"SA_max",0.08
"3358",14,"SA_max",-0.1
"3359",13,"SA_max",0.39
"3360",12,"SA_max",0.15
"3361",11,"SA_max",0.55
"3362",10,"SA_max",0.1
"3363",9,"SA_max",0.04
"3364",8,"SA_max",0.23
"3365",7,"SA_max",0.77
"3366",6,"SA_max",0.82
"3367",5,"SA_max",1.18
"3368",4,"SA_max",0.48
"3369",3,"SA_max",0.6
"3370",2,"SA_max",0.79
"3371",1,"SA_max",0.69
"3372",0,"SA_max",0.57
"3373",-1,"SA_max",0.12
"3374",-2,"SA_max",0.7
"3375",-3,"SA_max",0.63
"3376",-4,"SA_max",0.58
"3377",-5,"SA_max",0.63
"3378",-6,"SA_max",-0.05
"3379",-7,"SA_max",0.46
"3380",-8,"SA_max",0.74
"3381",-9,"SA_max",0.23
"3382",-10,"SA_max",0.9
"3383",-11,"SA_max",0.53
"3384",-12,"SA_max",0.7
"3385",-13,"SA_max",0.83
"3386",-14,"SA_max",0.43
"3387",-15,"SA_max",0.39
"3388",-16,"SA_max",-0.04
"3389",-17,"SA_max",0.16
"3390",-18,"SA_max",0.83
"3391",-19,"SA_max",0.48
"3392",-20,"SA_max",0.93
"3393",-21,"SA_max",-0.11
"3394",-22,"SA_max",0.39
"3395",-23,"SA_max",0.6
"3396",-24,"SA_max",0.09
"3397",-25,"SA_max",0.27
"3398",-26,"SA_max",0.03
"3399",-27,"SA_max",0.11
"3400",-28,"SA_max",0.64
"3401",-29,"SA_max",0.58
"3402",-30,"SA_max",0.39
"3403",-31,"SA_max",0.83
"3404",-32,"SA_max",0.46
"3405",-33,"SA_max",0.74
"3406",-34,"SA_max",1.22
"3407",-35,"SA_max",0.64
"3408",-36,"SA_max",0.89
"3409",-37,"SA_max",0.85
"3410",-38,"SA_max",0.76
"3411",-39,"SA_max",1.23
"3412",-40,"SA_max",1.09
"3413",-41,"SA_max",0.9
"3414",-42,"SA_max",0.39
"3415",-43,"SA_max",0.57
"3416",-44,"SA_max",0.49
"3417",-45,"SA_max",0.56
"3418",1093,"LNA_anomalies",-0.17
"3419",1092,"LNA_anomalies",-0.18
"3420",1091,"LNA_anomalies",-0.28
"3421",1090,"LNA_anomalies",-0.23
"3422",1089,"LNA_anomalies",-0.26
"3423",1088,"LNA_anomalies",-0.35
"3424",1087,"LNA_anomalies",-0.31
"3425",1086,"LNA_anomalies",-0.51
"3426",1085,"LNA_anomalies",-0.47
"3427",1084,"LNA_anomalies",-0.5
"3428",1083,"LNA_anomalies",-0.53
"3429",1082,"LNA_anomalies",-0.52
"3430",1081,"LNA_anomalies",-0.52
"3431",1080,"LNA_anomalies",-0.5
"3432",1079,"LNA_anomalies",-0.46
"3433",1078,"LNA_anomalies",-0.4
"3434",1077,"LNA_anomalies",-0.3
"3435",1076,"LNA_anomalies",-0.3
"3436",1075,"LNA_anomalies",-0.37
"3437",1074,"LNA_anomalies",-0.22
"3438",1073,"LNA_anomalies",-0.32
"3439",1072,"LNA_anomalies",-0.37
"3440",1071,"LNA_anomalies",-0.26
"3441",1070,"LNA_anomalies",-0.21
"3442",1069,"LNA_anomalies",-0.27
"3443",1068,"LNA_anomalies",-0.17
"3444",1067,"LNA_anomalies",-0.19
"3445",1066,"LNA_anomalies",-0.23
"3446",1065,"LNA_anomalies",-0.2
"3447",1064,"LNA_anomalies",-0.27
"3448",1063,"LNA_anomalies",-0.17
"3449",1062,"LNA_anomalies",-0.36
"3450",1061,"LNA_anomalies",-0.33
"3451",1060,"LNA_anomalies",-0.2
"3452",1059,"LNA_anomalies",-0.24
"3453",1058,"LNA_anomalies",-0.29
"3454",1057,"LNA_anomalies",-0.27
"3455",1056,"LNA_anomalies",-0.23
"3456",1055,"LNA_anomalies",-0.34
"3457",1054,"LNA_anomalies",-0.36
"3458",1053,"LNA_anomalies",-0.3
"3459",1052,"LNA_anomalies",-0.32
"3460",1051,"LNA_anomalies",-0.24
"3461",1050,"LNA_anomalies",-0.25
"3462",1049,"LNA_anomalies",-0.29
"3463",1048,"LNA_anomalies",-0.19
"3464",1047,"LNA_anomalies",-0.17
"3465",1046,"LNA_anomalies",-0.26
"3466",1045,"LNA_anomalies",-0.24
"3467",1044,"LNA_anomalies",-0.28
"3468",1043,"LNA_anomalies",-0.21
"3469",1042,"LNA_anomalies",-0.17
"3470",1041,"LNA_anomalies",-0.27
"3471",1040,"LNA_anomalies",-0.14
"3472",1039,"LNA_anomalies",-0.21
"3473",1038,"LNA_anomalies",-0.19
"3474",1037,"LNA_anomalies",-0.29
"3475",1036,"LNA_anomalies",-0.19
"3476",1035,"LNA_anomalies",-0.26
"3477",1034,"LNA_anomalies",-0.3
"3478",1033,"LNA_anomalies",-0.15
"3479",1032,"LNA_anomalies",-0.2
"3480",1031,"LNA_anomalies",-0.35
"3481",1030,"LNA_anomalies",-0.24
"3482",1029,"LNA_anomalies",-0.29
"3483",1028,"LNA_anomalies",-0.26
"3484",1027,"LNA_anomalies",-0.17
"3485",1026,"LNA_anomalies",-0.21
"3486",1025,"LNA_anomalies",-0.3
"3487",1024,"LNA_anomalies",-0.15
"3488",1023,"LNA_anomalies",-0.01
"3489",1022,"LNA_anomalies",-0.06
"3490",1021,"LNA_anomalies",-0.11
"3491",1020,"LNA_anomalies",-0.08
"3492",1019,"LNA_anomalies",-0.12
"3493",1018,"LNA_anomalies",-0.06
"3494",1017,"LNA_anomalies",-0.09
"3495",1016,"LNA_anomalies",-0.22
"3496",1015,"LNA_anomalies",-0.17
"3497",1014,"LNA_anomalies",-0.18
"3498",1013,"LNA_anomalies",-0.07
"3499",1012,"LNA_anomalies",-0.21
"3500",1011,"LNA_anomalies",-0.19
"3501",1010,"LNA_anomalies",-0.24
"3502",1009,"LNA_anomalies",-0.17
"3503",1008,"LNA_anomalies",-0.14
"3504",1007,"LNA_anomalies",-0.16
"3505",1006,"LNA_anomalies",-0.18
"3506",1005,"LNA_anomalies",-0.19
"3507",1004,"LNA_anomalies",-0.08
"3508",1003,"LNA_anomalies",-0.19
"3509",1002,"LNA_anomalies",-0.12
"3510",1001,"LNA_anomalies",-0.24
"3511",1000,"LNA_anomalies",-0.28
"3512",999,"LNA_anomalies",-0.3
"3513",998,"LNA_anomalies",-0.22
"3514",997,"LNA_anomalies",-0.25
"3515",996,"LNA_anomalies",-0.34
"3516",995,"LNA_anomalies",-0.32
"3517",994,"LNA_anomalies",-0.33
"3518",993,"LNA_anomalies",-0.15
"3519",992,"LNA_anomalies",-0.28
"3520",991,"LNA_anomalies",-0.28
"3521",990,"LNA_anomalies",-0.28
"3522",989,"LNA_anomalies",-0.31
"3523",988,"LNA_anomalies",-0.32
"3524",987,"LNA_anomalies",-0.42
"3525",986,"LNA_anomalies",-0.34
"3526",985,"LNA_anomalies",-0.34
"3527",984,"LNA_anomalies",-0.38
"3528",983,"LNA_anomalies",-0.47
"3529",982,"LNA_anomalies",-0.64
"3530",981,"LNA_anomalies",-0.59
"3531",980,"LNA_anomalies",-0.55
"3532",979,"LNA_anomalies",-0.47
"3533",978,"LNA_anomalies",-0.37
"3534",977,"LNA_anomalies",-0.43
"3535",976,"LNA_anomalies",-0.38
"3536",975,"LNA_anomalies",-0.37
"3537",974,"LNA_anomalies",-0.39
"3538",973,"LNA_anomalies",-0.51
"3539",972,"LNA_anomalies",-0.34
"3540",971,"LNA_anomalies",-0.37
"3541",970,"LNA_anomalies",-0.48
"3542",969,"LNA_anomalies",-0.48
"3543",968,"LNA_anomalies",-0.41
"3544",967,"LNA_anomalies",-0.26
"3545",966,"LNA_anomalies",-0.39
"3546",965,"LNA_anomalies",-0.36
"3547",964,"LNA_anomalies",-0.43
"3548",963,"LNA_anomalies",-0.35
"3549",962,"LNA_anomalies",-0.35
"3550",961,"LNA_anomalies",-0.45
"3551",960,"LNA_anomalies",-0.32
"3552",959,"LNA_anomalies",-0.31
"3553",958,"LNA_anomalies",-0.28
"3554",957,"LNA_anomalies",-0.29
"3555",956,"LNA_anomalies",-0.34
"3556",955,"LNA_anomalies",-0.42
"3557",954,"LNA_anomalies",-0.48
"3558",953,"LNA_anomalies",-0.4
"3559",952,"LNA_anomalies",-0.49
"3560",951,"LNA_anomalies",-0.36
"3561",950,"LNA_anomalies",-0.23
"3562",949,"LNA_anomalies",-0.34
"3563",948,"LNA_anomalies",-0.47
"3564",947,"LNA_anomalies",-0.46
"3565",946,"LNA_anomalies",-0.44
"3566",945,"LNA_anomalies",-0.39
"3567",944,"LNA_anomalies",-0.45
"3568",943,"LNA_anomalies",-0.37
"3569",942,"LNA_anomalies",-0.26
"3570",941,"LNA_anomalies",-0.36
"3571",940,"LNA_anomalies",-0.33
"3572",939,"LNA_anomalies",-0.36
"3573",938,"LNA_anomalies",-0.36
"3574",937,"LNA_anomalies",-0.36
"3575",936,"LNA_anomalies",-0.41
"3576",935,"LNA_anomalies",-0.33
"3577",934,"LNA_anomalies",-0.36
"3578",933,"LNA_anomalies",-0.54
"3579",932,"LNA_anomalies",-0.38
"3580",931,"LNA_anomalies",-0.36
"3581",930,"LNA_anomalies",-0.47
"3582",929,"LNA_anomalies",-0.39
"3583",928,"LNA_anomalies",-0.56
"3584",927,"LNA_anomalies",-0.57
"3585",926,"LNA_anomalies",-0.4
"3586",925,"LNA_anomalies",-0.48
"3587",924,"LNA_anomalies",-0.36
"3588",923,"LNA_anomalies",-0.45
"3589",922,"LNA_anomalies",-0.39
"3590",921,"LNA_anomalies",-0.4
"3591",920,"LNA_anomalies",-0.51
"3592",919,"LNA_anomalies",-0.49
"3593",918,"LNA_anomalies",-0.45
"3594",917,"LNA_anomalies",-0.55
"3595",916,"LNA_anomalies",-0.55
"3596",915,"LNA_anomalies",-0.55
"3597",914,"LNA_anomalies",-0.51
"3598",913,"LNA_anomalies",-0.52
"3599",912,"LNA_anomalies",-0.44
"3600",911,"LNA_anomalies",-0.34
"3601",910,"LNA_anomalies",-0.32
"3602",909,"LNA_anomalies",-0.38
"3603",908,"LNA_anomalies",-0.26
"3604",907,"LNA_anomalies",-0.38
"3605",906,"LNA_anomalies",-0.36
"3606",905,"LNA_anomalies",-0.34
"3607",904,"LNA_anomalies",-0.39
"3608",903,"LNA_anomalies",-0.33
"3609",902,"LNA_anomalies",-0.34
"3610",901,"LNA_anomalies",-0.3
"3611",900,"LNA_anomalies",-0.38
"3612",899,"LNA_anomalies",-0.28
"3613",898,"LNA_anomalies",-0.28
"3614",897,"LNA_anomalies",-0.46
"3615",896,"LNA_anomalies",-0.39
"3616",895,"LNA_anomalies",-0.38
"3617",894,"LNA_anomalies",-0.27
"3618",893,"LNA_anomalies",-0.36
"3619",892,"LNA_anomalies",-0.38
"3620",891,"LNA_anomalies",-0.23
"3621",890,"LNA_anomalies",-0.32
"3622",889,"LNA_anomalies",-0.28
"3623",888,"LNA_anomalies",-0.38
"3624",887,"LNA_anomalies",-0.22
"3625",886,"LNA_anomalies",-0.3
"3626",885,"LNA_anomalies",-0.16
"3627",884,"LNA_anomalies",-0.24
"3628",883,"LNA_anomalies",-0.38
"3629",882,"LNA_anomalies",-0.28
"3630",881,"LNA_anomalies",-0.2
"3631",880,"LNA_anomalies",-0.28
"3632",879,"LNA_anomalies",-0.18
"3633",878,"LNA_anomalies",-0.21
"3634",877,"LNA_anomalies",-0.16
"3635",876,"LNA_anomalies",-0.07
"3636",875,"LNA_anomalies",0
"3637",874,"LNA_anomalies",-0.19
"3638",873,"LNA_anomalies",-0.27
"3639",872,"LNA_anomalies",-0.07
"3640",871,"LNA_anomalies",-0.09
"3641",870,"LNA_anomalies",-0.17
"3642",869,"LNA_anomalies",-0.16
"3643",868,"LNA_anomalies",-0.16
"3644",867,"LNA_anomalies",-0.18
"3645",866,"LNA_anomalies",-0.21
"3646",865,"LNA_anomalies",-0.22
"3647",864,"LNA_anomalies",-0.25
"3648",863,"LNA_anomalies",-0.29
"3649",862,"LNA_anomalies",-0.22
"3650",861,"LNA_anomalies",-0.2
"3651",860,"LNA_anomalies",-0.32
"3652",859,"LNA_anomalies",-0.23
"3653",858,"LNA_anomalies",-0.41
"3654",857,"LNA_anomalies",-0.51
"3655",856,"LNA_anomalies",-0.31
"3656",855,"LNA_anomalies",-0.41
"3657",854,"LNA_anomalies",-0.49
"3658",853,"LNA_anomalies",-0.48
"3659",852,"LNA_anomalies",-0.42
"3660",851,"LNA_anomalies",-0.39
"3661",850,"LNA_anomalies",-0.31
"3662",849,"LNA_anomalies",-0.29
"3663",848,"LNA_anomalies",-0.27
"3664",847,"LNA_anomalies",-0.42
"3665",846,"LNA_anomalies",-0.41
"3666",845,"LNA_anomalies",-0.39
"3667",844,"LNA_anomalies",-0.42
"3668",843,"LNA_anomalies",-0.41
"3669",842,"LNA_anomalies",-0.32
"3670",841,"LNA_anomalies",-0.51
"3671",840,"LNA_anomalies",-0.43
"3672",839,"LNA_anomalies",-0.31
"3673",838,"LNA_anomalies",-0.39
"3674",837,"LNA_anomalies",-0.39
"3675",836,"LNA_anomalies",-0.42
"3676",835,"LNA_anomalies",-0.53
"3677",834,"LNA_anomalies",-0.37
"3678",833,"LNA_anomalies",-0.48
"3679",832,"LNA_anomalies",-0.44
"3680",831,"LNA_anomalies",-0.41
"3681",830,"LNA_anomalies",-0.38
"3682",829,"LNA_anomalies",-0.39
"3683",828,"LNA_anomalies",-0.4
"3684",827,"LNA_anomalies",-0.46
"3685",826,"LNA_anomalies",-0.47
"3686",825,"LNA_anomalies",-0.43
"3687",824,"LNA_anomalies",-0.51
"3688",823,"LNA_anomalies",-0.43
"3689",822,"LNA_anomalies",-0.37
"3690",821,"LNA_anomalies",-0.47
"3691",820,"LNA_anomalies",-0.52
"3692",819,"LNA_anomalies",-0.57
"3693",818,"LNA_anomalies",-0.58
"3694",817,"LNA_anomalies",-0.51
"3695",816,"LNA_anomalies",-0.62
"3696",815,"LNA_anomalies",-0.59
"3697",814,"LNA_anomalies",-0.69
"3698",813,"LNA_anomalies",-0.5
"3699",812,"LNA_anomalies",-0.58
"3700",811,"LNA_anomalies",-0.5
"3701",810,"LNA_anomalies",-0.57
"3702",809,"LNA_anomalies",-0.7
"3703",808,"LNA_anomalies",-0.66
"3704",807,"LNA_anomalies",-0.7
"3705",806,"LNA_anomalies",-0.47
"3706",805,"LNA_anomalies",-0.52
"3707",804,"LNA_anomalies",-0.51
"3708",803,"LNA_anomalies",-0.35
"3709",802,"LNA_anomalies",-0.31
"3710",801,"LNA_anomalies",-0.36
"3711",800,"LNA_anomalies",-0.19
"3712",799,"LNA_anomalies",-0.27
"3713",798,"LNA_anomalies",-0.29
"3714",797,"LNA_anomalies",-0.33
"3715",796,"LNA_anomalies",-0.48
"3716",795,"LNA_anomalies",-0.42
"3717",794,"LNA_anomalies",-0.19
"3718",793,"LNA_anomalies",-0.29
"3719",792,"LNA_anomalies",-0.26
"3720",791,"LNA_anomalies",-0.28
"3721",790,"LNA_anomalies",-0.29
"3722",789,"LNA_anomalies",-0.43
"3723",788,"LNA_anomalies",-0.26
"3724",787,"LNA_anomalies",-0.07
"3725",786,"LNA_anomalies",-0.33
"3726",785,"LNA_anomalies",-0.16
"3727",784,"LNA_anomalies",-0.2
"3728",783,"LNA_anomalies",-0.19
"3729",782,"LNA_anomalies",-0.28
"3730",781,"LNA_anomalies",-0.19
"3731",780,"LNA_anomalies",-0.19
"3732",779,"LNA_anomalies",-0.21
"3733",778,"LNA_anomalies",-0.21
"3734",777,"LNA_anomalies",-0.21
"3735",776,"LNA_anomalies",-0.22
"3736",775,"LNA_anomalies",-0.15
"3737",774,"LNA_anomalies",-0.31
"3738",773,"LNA_anomalies",-0.31
"3739",772,"LNA_anomalies",-0.3
"3740",771,"LNA_anomalies",-0.22
"3741",770,"LNA_anomalies",-0.1
"3742",769,"LNA_anomalies",-0.24
"3743",768,"LNA_anomalies",-0.2
"3744",767,"LNA_anomalies",-0.18
"3745",766,"LNA_anomalies",-0.22
"3746",765,"LNA_anomalies",-0.29
"3747",764,"LNA_anomalies",-0.27
"3748",763,"LNA_anomalies",-0.16
"3749",762,"LNA_anomalies",-0.08
"3750",761,"LNA_anomalies",-0.14
"3751",760,"LNA_anomalies",-0.2
"3752",759,"LNA_anomalies",-0.3
"3753",758,"LNA_anomalies",-0.23
"3754",757,"LNA_anomalies",-0.16
"3755",756,"LNA_anomalies",-0.26
"3756",755,"LNA_anomalies",-0.27
"3757",754,"LNA_anomalies",-0.31
"3758",753,"LNA_anomalies",-0.05
"3759",752,"LNA_anomalies",-0.26
"3760",751,"LNA_anomalies",-0.3
"3761",750,"LNA_anomalies",-0.31
"3762",749,"LNA_anomalies",-0.21
"3763",748,"LNA_anomalies",-0.08
"3764",747,"LNA_anomalies",-0.1
"3765",746,"LNA_anomalies",-0.31
"3766",745,"LNA_anomalies",-0.45
"3767",744,"LNA_anomalies",-0.27
"3768",743,"LNA_anomalies",-0.34
"3769",742,"LNA_anomalies",-0.25
"3770",741,"LNA_anomalies",-0.13
"3771",740,"LNA_anomalies",-0.14
"3772",739,"LNA_anomalies",-0.23
"3773",738,"LNA_anomalies",-0.12
"3774",737,"LNA_anomalies",-0.1
"3775",736,"LNA_anomalies",-0.13
"3776",735,"LNA_anomalies",-0.12
"3777",734,"LNA_anomalies",-0.32
"3778",733,"LNA_anomalies",-0.14
"3779",732,"LNA_anomalies",-0.33
"3780",731,"LNA_anomalies",-0.1
"3781",730,"LNA_anomalies",-0.18
"3782",729,"LNA_anomalies",-0.23
"3783",728,"LNA_anomalies",-0.05
"3784",727,"LNA_anomalies",-0.06
"3785",726,"LNA_anomalies",0.02
"3786",725,"LNA_anomalies",-0.02
"3787",724,"LNA_anomalies",-0.13
"3788",723,"LNA_anomalies",-0.14
"3789",722,"LNA_anomalies",-0.33
"3790",721,"LNA_anomalies",-0.28
"3791",720,"LNA_anomalies",-0.21
"3792",719,"LNA_anomalies",-0.2
"3793",718,"LNA_anomalies",-0.25
"3794",717,"LNA_anomalies",-0.33
"3795",716,"LNA_anomalies",-0.27
"3796",715,"LNA_anomalies",-0.27
"3797",714,"LNA_anomalies",-0.26
"3798",713,"LNA_anomalies",-0.25
"3799",712,"LNA_anomalies",-0.42
"3800",711,"LNA_anomalies",-0.14
"3801",710,"LNA_anomalies",-0.26
"3802",709,"LNA_anomalies",-0.13
"3803",708,"LNA_anomalies",-0.13
"3804",707,"LNA_anomalies",-0.24
"3805",706,"LNA_anomalies",-0.22
"3806",705,"LNA_anomalies",-0.08
"3807",704,"LNA_anomalies",-0.19
"3808",703,"LNA_anomalies",-0.07
"3809",702,"LNA_anomalies",-0.11
"3810",701,"LNA_anomalies",-0.28
"3811",700,"LNA_anomalies",-0.31
"3812",699,"LNA_anomalies",-0.03
"3813",698,"LNA_anomalies",0.06
"3814",697,"LNA_anomalies",-0.22
"3815",696,"LNA_anomalies",-0.2
"3816",695,"LNA_anomalies",-0.14
"3817",694,"LNA_anomalies",-0.26
"3818",693,"LNA_anomalies",-0.1
"3819",692,"LNA_anomalies",-0.04
"3820",691,"LNA_anomalies",-0.2
"3821",690,"LNA_anomalies",-0.2
"3822",689,"LNA_anomalies",-0.21
"3823",688,"LNA_anomalies",-0.09
"3824",687,"LNA_anomalies",-0.16
"3825",686,"LNA_anomalies",-0.27
"3826",685,"LNA_anomalies",-0.2
"3827",684,"LNA_anomalies",-0.21
"3828",683,"LNA_anomalies",-0.16
"3829",682,"LNA_anomalies",-0.24
"3830",681,"LNA_anomalies",-0.27
"3831",680,"LNA_anomalies",-0.21
"3832",679,"LNA_anomalies",-0.02
"3833",678,"LNA_anomalies",0.02
"3834",677,"LNA_anomalies",-0.12
"3835",676,"LNA_anomalies",-0.05
"3836",675,"LNA_anomalies",-0.19
"3837",674,"LNA_anomalies",-0.09
"3838",673,"LNA_anomalies",-0.1
"3839",672,"LNA_anomalies",-0.22
"3840",671,"LNA_anomalies",-0.13
"3841",670,"LNA_anomalies",-0.15
"3842",669,"LNA_anomalies",-0.01
"3843",668,"LNA_anomalies",-0.11
"3844",667,"LNA_anomalies",-0.15
"3845",666,"LNA_anomalies",-0.19
"3846",665,"LNA_anomalies",-0.09
"3847",664,"LNA_anomalies",-0.2
"3848",663,"LNA_anomalies",-0.26
"3849",662,"LNA_anomalies",-0.11
"3850",661,"LNA_anomalies",-0.09
"3851",660,"LNA_anomalies",-0.17
"3852",659,"LNA_anomalies",-0.08
"3853",658,"LNA_anomalies",-0.13
"3854",657,"LNA_anomalies",-0.19
"3855",656,"LNA_anomalies",-0.15
"3856",655,"LNA_anomalies",-0.23
"3857",654,"LNA_anomalies",-0.42
"3858",653,"LNA_anomalies",-0.3
"3859",652,"LNA_anomalies",-0.26
"3860",651,"LNA_anomalies",-0.22
"3861",650,"LNA_anomalies",-0.18
"3862",649,"LNA_anomalies",-0.18
"3863",648,"LNA_anomalies",-0.16
"3864",647,"LNA_anomalies",-0.16
"3865",646,"LNA_anomalies",-0.15
"3866",645,"LNA_anomalies",-0.19
"3867",644,"LNA_anomalies",-0.13
"3868",643,"LNA_anomalies",-0.1
"3869",642,"LNA_anomalies",-0.23
"3870",641,"LNA_anomalies",-0.11
"3871",640,"LNA_anomalies",-0.08
"3872",639,"LNA_anomalies",-0.16
"3873",638,"LNA_anomalies",-0.25
"3874",637,"LNA_anomalies",-0.03
"3875",636,"LNA_anomalies",-0.04
"3876",635,"LNA_anomalies",-0.08
"3877",634,"LNA_anomalies",-0.31
"3878",633,"LNA_anomalies",-0.15
"3879",632,"LNA_anomalies",-0.05
"3880",631,"LNA_anomalies",-0.2
"3881",630,"LNA_anomalies",-0.06
"3882",629,"LNA_anomalies",-0.13
"3883",628,"LNA_anomalies",-0.16
"3884",627,"LNA_anomalies",-0.08
"3885",626,"LNA_anomalies",0
"3886",625,"LNA_anomalies",-0.16
"3887",624,"LNA_anomalies",-0.14
"3888",623,"LNA_anomalies",-0.1
"3889",622,"LNA_anomalies",-0.24
"3890",621,"LNA_anomalies",-0.12
"3891",620,"LNA_anomalies",0.02
"3892",619,"LNA_anomalies",-0.06
"3893",618,"LNA_anomalies",-0.04
"3894",617,"LNA_anomalies",-0.02
"3895",616,"LNA_anomalies",-0.09
"3896",615,"LNA_anomalies",0.22
"3897",614,"LNA_anomalies",0.12
"3898",613,"LNA_anomalies",-0.02
"3899",612,"LNA_anomalies",0.03
"3900",611,"LNA_anomalies",-0.18
"3901",610,"LNA_anomalies",-0.13
"3902",609,"LNA_anomalies",-0.02
"3903",608,"LNA_anomalies",-0.05
"3904",607,"LNA_anomalies",-0.05
"3905",606,"LNA_anomalies",-0.11
"3906",605,"LNA_anomalies",-0.06
"3907",604,"LNA_anomalies",0
"3908",603,"LNA_anomalies",-0.12
"3909",602,"LNA_anomalies",-0.28
"3910",601,"LNA_anomalies",-0.3
"3911",600,"LNA_anomalies",-0.34
"3912",599,"LNA_anomalies",-0.2
"3913",598,"LNA_anomalies",-0.34
"3914",597,"LNA_anomalies",-0.5
"3915",596,"LNA_anomalies",-0.36
"3916",595,"LNA_anomalies",-0.27
"3917",594,"LNA_anomalies",-0.15
"3918",593,"LNA_anomalies",-0.14
"3919",592,"LNA_anomalies",-0.24
"3920",591,"LNA_anomalies",-0.32
"3921",590,"LNA_anomalies",-0.18
"3922",589,"LNA_anomalies",-0.08
"3923",588,"LNA_anomalies",-0.32
"3924",587,"LNA_anomalies",-0.23
"3925",586,"LNA_anomalies",-0.22
"3926",585,"LNA_anomalies",-0.25
"3927",584,"LNA_anomalies",-0.25
"3928",583,"LNA_anomalies",-0.22
"3929",582,"LNA_anomalies",-0.4
"3930",581,"LNA_anomalies",-0.38
"3931",580,"LNA_anomalies",-0.38
"3932",579,"LNA_anomalies",-0.17
"3933",578,"LNA_anomalies",-0.21
"3934",577,"LNA_anomalies",-0.37
"3935",576,"LNA_anomalies",-0.34
"3936",575,"LNA_anomalies",-0.37
"3937",574,"LNA_anomalies",-0.41
"3938",573,"LNA_anomalies",-0.24
"3939",572,"LNA_anomalies",-0.24
"3940",571,"LNA_anomalies",-0.36
"3941",570,"LNA_anomalies",-0.27
"3942",569,"LNA_anomalies",-0.38
"3943",568,"LNA_anomalies",-0.47
"3944",567,"LNA_anomalies",-0.54
"3945",566,"LNA_anomalies",-0.56
"3946",565,"LNA_anomalies",-0.48
"3947",564,"LNA_anomalies",-0.51
"3948",563,"LNA_anomalies",-0.43
"3949",562,"LNA_anomalies",-0.38
"3950",561,"LNA_anomalies",-0.53
"3951",560,"LNA_anomalies",-0.61
"3952",559,"LNA_anomalies",-0.58
"3953",558,"LNA_anomalies",-0.59
"3954",557,"LNA_anomalies",-0.56
"3955",556,"LNA_anomalies",-0.45
"3956",555,"LNA_anomalies",-0.59
"3957",554,"LNA_anomalies",-0.71
"3958",553,"LNA_anomalies",-0.59
"3959",552,"LNA_anomalies",-0.73
"3960",551,"LNA_anomalies",-0.79
"3961",550,"LNA_anomalies",-0.53
"3962",549,"LNA_anomalies",-0.51
"3963",548,"LNA_anomalies",-0.54
"3964",547,"LNA_anomalies",-0.68
"3965",546,"LNA_anomalies",-0.58
"3966",545,"LNA_anomalies",-0.5
"3967",544,"LNA_anomalies",-0.46
"3968",543,"LNA_anomalies",-0.43
"3969",542,"LNA_anomalies",-0.41
"3970",541,"LNA_anomalies",-0.54
"3971",540,"LNA_anomalies",-0.59
"3972",539,"LNA_anomalies",-0.6
"3973",538,"LNA_anomalies",-0.7
"3974",537,"LNA_anomalies",-0.74
"3975",536,"LNA_anomalies",-0.65
"3976",535,"LNA_anomalies",-0.64
"3977",534,"LNA_anomalies",-0.61
"3978",533,"LNA_anomalies",-0.62
"3979",532,"LNA_anomalies",-0.59
"3980",531,"LNA_anomalies",-0.55
"3981",530,"LNA_anomalies",-0.73
"3982",529,"LNA_anomalies",-0.66
"3983",528,"LNA_anomalies",-0.61
"3984",527,"LNA_anomalies",-0.61
"3985",526,"LNA_anomalies",-0.61
"3986",525,"LNA_anomalies",-0.56
"3987",524,"LNA_anomalies",-0.53
"3988",523,"LNA_anomalies",-0.56
"3989",522,"LNA_anomalies",-0.66
"3990",521,"LNA_anomalies",-0.51
"3991",520,"LNA_anomalies",-0.54
"3992",519,"LNA_anomalies",-0.63
"3993",518,"LNA_anomalies",-0.49
"3994",517,"LNA_anomalies",-0.46
"3995",516,"LNA_anomalies",-0.55
"3996",515,"LNA_anomalies",-0.6
"3997",514,"LNA_anomalies",-0.51
"3998",513,"LNA_anomalies",-0.58
"3999",512,"LNA_anomalies",-0.54
"4000",511,"LNA_anomalies",-0.43
"4001",510,"LNA_anomalies",-0.45
"4002",509,"LNA_anomalies",-0.52
"4003",508,"LNA_anomalies",-0.46
"4004",507,"LNA_anomalies",-0.52
"4005",506,"LNA_anomalies",-0.59
"4006",505,"LNA_anomalies",-0.59
"4007",504,"LNA_anomalies",-0.49
"4008",503,"LNA_anomalies",-0.51
"4009",502,"LNA_anomalies",-0.63
"4010",501,"LNA_anomalies",-0.6
"4011",500,"LNA_anomalies",-0.48
"4012",499,"LNA_anomalies",-0.37
"4013",498,"LNA_anomalies",-0.35
